WellID,CompletionID,API_UWI,Unformatted_API_UWI,WellName,WellboreId,ProducingMonth,TotalProdMonths,TotalCompletionMonths,ProducingDays,Prod_BOE,Prod_MCFE,LiquidsProd_BBL,GasProd_MCF,WaterProd_BBL,RepGasProd_MCF,CDProd_BOEPerDAY,CDProd_MCFEPerDAY,CDLiquids_BBLPerDAY,CDGas_MCFPerDAY,CDWater_BBLPerDAY,CDRepGas_MCFPerDAY,PDProd_BOEPerDAY,PDProd_MCFEPerDAY,PDLiquids_BBLPerDAY,PDGas_MCFPerDAY,PDWater_BBLPerDAY,PDRepGas_MCFPerDAY,CumProd_BOE,CumProd_MCFE,CumLiquids_BBL,CumGas_MCF,CumWater_BBL,CumRepGas_MCF,ProductionReportedMethod,ProducingOperator,InjectionGas_MCF,InjectionSolvent_BBL,InjectionSteam_BBL,InjectionWater_BBL,InjectionOther_BBL,CalendarDayInjectionWater_BBLPerDAY,CalendarDayInjectionSteam_BBLPerDAY,CalendarDayInjectionSolvent_BBLPerDAY,CalendarDayInjectionGas_MCFPerDAY,CalendarDayInjectionOther_BBLPerDAY,ENVProdID
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2022-11-01,64,64,30,5976,35855,2239,22421,696,22421,199,1195,75,747,23,747,199,1195,75,747,23,747,962647,5775881,473863,2932703,1872145,2932703,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2022-12-01,65,65,31,4155,24930,1558,15582,460,15582,134,804,50,503,15,503,134,804,50,503,15,503,966802,5800811,475421,2948285,1872605,2948285,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2023-01-01,66,66,31,6694,40164,2528,24996,707,24996,216,1296,82,806,23,806,216,1296,82,806,23,806,973496,5840975,477949,2973281,1873312,2973281,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2023-02-01,67,67,28,5654,33922,2093,21364,556,21364,202,1212,75,763,20,763,202,1212,75,763,20,763,979150,5874897,480042,2994645,1873868,2994645,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2023-03-01,68,68,31,6435,38612,2367,24410,598,24410,208,1246,76,787,19,787,208,1246,76,787,19,787,985585,5913509,482409,3019055,1874466,3019055,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2023-04-01,69,69,30,5773,34638,2120,21918,508,21918,192,1155,71,731,17,731,192,1155,71,731,17,731,991358,5948147,484529,3040973,1874974,3040973,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2023-05-01,70,70,31,4668,28005,1505,18975,342,18975,151,903,49,612,11,612,151,903,49,612,11,612,996025,5976152,486034,3059948,1875316,3059948,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2023-06-01,71,71,30,4510,27061,1181,19975,255,19975,150,902,39,666,8,666,150,902,39,666,8,666,1000536,6003213,487215,3079923,1875571,3079923,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2023-07-01,72,72,31,7242,43450,2659,27496,544,27496,234,1402,86,887,18,887,234,1402,86,887,18,887,1007777,6046663,489874,3107419,1876115,3107419,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2023-08-01,73,73,31,6559,39356,2221,26030,431,26030,212,1270,72,840,14,840,212,1270,72,840,14,840,1014337,6086019,492095,3133449,1876547,3133449,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2023-09-01,74,74,30,6548,39290,2183,26192,402,26192,218,1310,73,873,13,873,218,1310,73,873,13,873,1020885,6125309,494278,3159641,1876949,3159641,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2023-10-01,75,75,31,6937,41619,2248,28131,393,28131,224,1343,73,907,13,907,224,1343,73,907,13,907,1027821,6166928,496526,3187772,1877341,3187772,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2023-11-01,76,76,30,6010,36059,1878,24791,311,24791,200,1202,63,826,10,826,200,1202,63,826,10,826,1033831,6202987,498404,3212563,1877653,3212563,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2023-12-01,77,77,31,5581,33485,1852,22373,291,22373,180,1080,60,722,9,722,180,1080,60,722,9,722,1039412,6236472,500256,3234936,1877944,3234936,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2024-01-01,78,78,31,5698,34190,2004,22166,299,22166,184,1103,65,715,10,715,184,1103,65,715,10,715,1045110,6270662,502260,3257102,1878243,3257102,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2024-02-01,79,79,29,5280,31678,1741,21232,247,21232,182,1092,60,732,9,732,182,1092,60,732,9,732,1050390,6302340,504001,3278334,1878490,3278334,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2024-03-01,80,80,31,5724,34343,1967,22541,265,22541,185,1108,63,727,9,727,185,1108,63,727,9,727,1056114,6336683,505968,3300875,1878754,3300875,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2024-04-01,81,81,30,5295,31769,1774,21125,226,21125,176,1059,59,704,8,704,176,1059,59,704,8,704,1061409,6368452,507742,3322000,1878980,3322000,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2024-05-01,82,82,31,5313,31877,1755,21347,213,21347,171,1028,57,689,7,689,171,1028,57,689,7,689,1066722,6400329,509497,3343347,1879193,3343347,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2024-06-01,83,83,30,4456,26737,1396,18361,160,18361,149,891,47,612,5,612,149,891,47,612,5,612,1071178,6427066,510893,3361708,1879353,3361708,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2024-07-01,84,84,31,6108,36645,1637,26823,178,26823,197,1182,53,865,6,865,197,1182,53,865,6,865,1077285,6463711,512530,3388531,1879532,3388531,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2024-08-01,85,85,31,7680,46080,1911,34614,197,34614,248,1486,62,1117,6,1117,248,1486,62,1117,6,1117,1084965,6509791,514441,3423145,1879729,3423145,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2024-09-01,86,86,30,6455,38730,1733,28332,170,28332,215,1291,58,944,6,944,215,1291,58,944,6,944,1091420,6548521,516174,3451477,1879899,3451477,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2024-10-01,87,87,31,5448,32690,1808,21842,168,21842,176,1055,58,705,5,705,176,1055,58,705,5,705,1096869,6581211,517982,3473319,1880067,3473319,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2024-11-01,88,88,30,5163,30980,1695,20810,150,20810,172,1033,57,694,5,694,172,1033,57,694,5,694,1102032,6612191,519677,3494129,1880217,3494129,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2024-12-01,89,89,31,5255,31532,1795,20762,150,20762,170,1017,58,670,5,670,170,1017,58,670,5,670,1107287,6643723,521472,3514891,1880367,3514891,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2025-01-01,90,90,31,5340,32039,1740,21599,138,21599,172,1034,56,697,4,697,172,1034,56,697,4,697,1112627,6675762,523212,3536490,1880506,3536490,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2025-02-01,91,91,28,4597,27582,1474,18738,111,18738,164,985,53,669,4,669,164,985,53,669,4,669,1117224,6703344,524686,3555228,1880617,3555228,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2025-03-01,92,92,31,5124,30745,1700,20545,122,20545,165,992,55,663,4,663,165,992,55,663,4,663,1122348,6734089,526386,3575773,1880739,3575773,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2025-04-01,93,93,30,4801,28805,1517,19703,103,19703,160,960,51,657,3,657,160,960,51,657,3,657,1127149,6762894,527903,3595476,1880842,3595476,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2025-05-01,94,94,31,5381,32286,1717,21984,111,21984,174,1041,55,709,4,709,174,1041,55,709,4,709,1132530,6795180,529620,3617460,1880953,3617460,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2025-06-01,95,95,30,4887,29321,1567,19919,96,19919,163,977,52,664,3,664,163,977,52,664,3,664,1137417,6824501,531187,3637379,1881049,3637379,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2025-07-01,96,96,31,4725,28348,1524,19204,89,19204,152,914,49,619,3,619,152,914,49,619,3,619,1142142,6852849,532711,3656583,1881137,3656583,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2025-08-01,97,97,31,4524,27144,1444,18480,80,18480,146,876,47,596,3,596,146,876,47,596,3,596,1146666,6879993,534155,3675063,1881217,3675063,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2025-09-01,98,98,30,4298,25787,1391,17441,73,17441,143,860,46,581,2,581,143,860,46,581,2,581,1150963,6905780,535546,3692504,1881290,3692504,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2025-10-01,99,99,31,4416,26496,1436,17880,71,17880,142,855,46,577,2,577,142,855,46,577,2,577,1155379,6932276,536982,3710384,1881361,3710384,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2025-11-01,100,100,30,4118,24706,1348,16618,63,16618,137,824,45,554,2,554,137,824,45,554,2,554,1159497,6956982,538330,3727002,1881424,3727002,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004422105,840421006171701,42-109-33111,4210933111,ROXANNE FEE 46 2H,5725361,2025-12-01,101,101,31,4049,24291,1364,16107,61,16107,131,784,44,520,2,520,131,784,44,520,2,520,1163546,6981273,539694,3743109,1881485,3743109,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2018-04-01,1,1,30,7326,43955,4106,19319,0,19319,244,1465,137,644,0,644,244,1465,137,644,0,644,7326,43955,4106,19319,0,19319,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2018-05-01,2,2,31,38879,233273,22659,97319,189965,97319,1254,7525,731,3139,6128,3139,1254,7525,731,3139,6128,3139,46205,277228,26765,116638,189965,116638,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2018-06-01,3,3,30,41549,249291,24416,102795,190104,102795,1385,8310,814,3427,6337,3427,1385,8310,814,3427,6337,3427,87753,526519,51181,219433,380070,219433,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2018-07-01,4,4,31,38353,230117,22451,95411,188374,95411,1237,7423,724,3078,6077,3078,1237,7423,724,3078,6077,3078,126106,756636,73632,314844,568444,314844,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2018-08-01,5,5,31,35932,215589,20596,92013,178571,92013,1159,6954,664,2968,5760,2968,1159,6954,664,2968,5760,2968,162038,972225,94228,406857,747015,406857,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2018-09-01,6,6,30,18396,110378,10480,47498,86382,47498,613,3679,349,1583,2879,1583,613,3679,349,1583,2879,1583,180434,1082603,104708,454355,833397,454355,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2018-10-01,7,7,31,27470,164820,15045,74550,117634,74550,886,5317,485,2405,3795,2405,886,5317,485,2405,3795,2405,207904,1247423,119753,528905,951031,528905,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2018-11-01,8,8,30,30667,184000,17322,80068,128471,80068,1022,6133,577,2669,4282,2669,1022,6133,577,2669,4282,2669,238571,1431423,137075,608973,1079502,608973,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2018-12-01,9,9,31,26129,156771,14676,68715,103251,68715,843,5057,473,2217,3331,2217,843,5057,473,2217,3331,2217,264699,1588194,151751,677688,1182753,677688,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2019-01-01,10,10,31,29081,174483,16342,76431,108966,76431,938,5628,527,2466,3515,2466,938,5628,527,2466,3515,2466,293780,1762677,168093,754119,1291719,754119,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2019-02-01,11,11,28,26860,161159,15390,68819,97506,68819,959,5756,550,2458,3482,2458,959,5756,550,2458,3482,2458,320639,1923836,183483,822938,1389224,822938,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2019-03-01,12,12,31,28371,170225,16122,73493,97063,73493,915,5491,520,2371,3131,2371,915,5491,520,2371,3131,2371,349010,2094061,199605,896431,1486287,896431,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2019-04-01,13,13,30,26506,159036,14889,69702,85029,69702,884,5301,496,2323,2834,2323,884,5301,496,2323,2834,2323,375516,2253097,214494,966133,1571316,966133,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2019-05-01,14,14,31,25938,155627,14443,68969,78242,68969,837,5020,466,2225,2524,2225,837,5020,466,2225,2524,2225,401454,2408724,228937,1035102,1649558,1035102,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2019-06-01,15,15,30,23495,140972,13021,62846,66910,62846,783,4699,434,2095,2230,2095,783,4699,434,2095,2230,2095,424949,2549696,241958,1097948,1716468,1097948,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2019-07-01,16,16,31,23253,139518,12710,63258,61955,63258,750,4501,410,2041,1999,2041,750,4501,410,2041,1999,2041,448202,2689214,254668,1161206,1778423,1161206,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2019-08-01,17,17,31,22300,133799,12025,61649,55553,61649,719,4316,388,1989,1792,1989,719,4316,388,1989,1792,1989,470502,2823013,266693,1222855,1833976,1222855,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2019-09-01,18,18,30,20833,124997,11164,58013,48923,58013,694,4167,372,1934,1631,1934,694,4167,372,1934,1631,1934,491335,2948010,277857,1280868,1882899,1280868,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2019-10-01,19,19,31,19768,118605,11080,52125,46059,52125,638,3826,357,1681,1486,1681,638,3826,357,1681,1486,1681,511103,3066615,288937,1332993,1928958,1332993,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2019-11-01,20,20,30,17605,105631,9538,48403,37609,48403,587,3521,318,1613,1254,1613,587,3521,318,1613,1254,1613,528708,3172246,298475,1381396,1966567,1381396,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2019-12-01,21,21,31,18105,108629,9360,52469,35010,52469,584,3504,302,1693,1129,1693,584,3504,302,1693,1129,1693,546813,3280875,307835,1433865,2001577,1433865,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2020-01-01,22,22,31,18340,110039,9421,53513,33397,53513,592,3550,304,1726,1077,1726,592,3550,304,1726,1077,1726,565152,3390914,317256,1487378,2034974,1487378,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2020-02-01,23,23,29,15792,94750,7904,47326,26601,47326,545,3267,273,1632,917,1632,545,3267,273,1632,917,1632,580944,3485664,325160,1534704,2061576,1534704,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2020-03-01,24,24,31,16418,98505,7854,51381,25096,51381,530,3178,253,1657,810,1657,530,3178,253,1657,810,1657,597362,3584169,333014,1586085,2086672,1586085,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2020-04-01,25,25,30,15033,90198,7171,47172,21735,47172,501,3007,239,1572,725,1572,501,3007,239,1572,725,1572,612395,3674367,340185,1633257,2108407,1633257,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2020-05-01,26,26,31,13703,82218,6680,42138,19206,42138,442,2652,215,1359,620,1359,442,2652,215,1359,620,1359,626098,3756585,346865,1675395,2127613,1675395,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2020-06-01,27,27,30,12120,72717,6083,36219,16590,36219,404,2424,203,1207,553,1207,404,2424,203,1207,553,1207,638217,3829302,352948,1711614,2144203,1711614,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2020-07-01,28,28,31,13551,81305,6492,42353,16795,42353,437,2623,209,1366,542,1366,437,2623,209,1366,542,1366,651768,3910607,359440,1753967,2160998,1753967,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2020-08-01,29,29,31,13884,83306,6517,44204,15979,44204,448,2687,210,1426,515,1426,448,2687,210,1426,515,1426,665652,3993913,365957,1798171,2176977,1798171,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2020-09-01,30,30,30,13055,78332,6068,41924,14113,41924,435,2611,202,1397,470,1397,435,2611,202,1397,470,1397,678708,4072245,372025,1840095,2191090,1840095,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2020-10-01,31,31,31,11038,66226,4998,36238,11027,36238,356,2136,161,1169,356,1169,356,2136,161,1169,356,1169,689745,4138471,377023,1876333,2202116,1876333,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2020-11-01,32,32,30,12797,76784,5793,42026,12123,42026,427,2559,193,1401,404,1401,427,2559,193,1401,404,1401,702543,4215255,382816,1918359,2214240,1918359,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2020-12-01,33,33,31,11607,69641,5363,37463,10646,37463,374,2246,173,1208,343,1208,374,2246,173,1208,343,1208,714149,4284896,388179,1955822,2224886,1955822,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2021-01-01,34,34,31,11314,67885,5240,36445,9859,36445,365,2190,169,1176,318,1176,365,2190,169,1176,318,1176,725464,4352781,393419,1992267,2234745,1992267,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2021-02-01,35,35,28,7881,47286,3658,25338,6539,25338,281,1689,131,905,234,905,281,1689,131,905,234,905,733345,4400067,397077,2017605,2241284,2017605,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2021-03-01,36,36,31,10896,65374,5046,35098,8572,35098,351,2109,163,1132,277,1132,351,2109,163,1132,277,1132,744240,4465441,402123,2052703,2249857,2052703,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2021-04-01,37,37,30,10042,60251,4636,32435,7471,32435,335,2008,155,1081,249,1081,335,2008,155,1081,249,1081,754282,4525692,406759,2085138,2257327,2085138,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2021-05-01,38,38,31,10171,61023,4661,33057,7125,33057,328,1968,150,1066,230,1066,328,1968,150,1066,230,1066,764453,4586715,411420,2118195,2264452,2118195,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2021-06-01,39,39,30,9570,57418,4317,31516,6260,31516,319,1914,144,1051,209,1051,319,1914,144,1051,209,1051,774022,4644133,415737,2149711,2270712,2149711,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2021-07-01,40,40,31,9800,58797,4385,32487,6031,32487,316,1897,141,1048,195,1048,316,1897,141,1048,195,1048,783822,4702930,420122,2182198,2276743,2182198,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2021-08-01,41,41,31,9572,57430,4316,31534,5626,31534,309,1853,139,1017,181,1017,309,1853,139,1017,181,1017,793393,4760360,424438,2213732,2282369,2213732,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2021-09-01,42,42,30,9177,55060,4072,30628,5035,30628,306,1835,136,1021,168,1021,306,1835,136,1021,168,1021,802570,4815420,428510,2244360,2287404,2244360,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2021-10-01,43,43,31,7576,45457,3337,25435,3914,25435,244,1466,108,820,126,820,244,1466,108,820,126,820,810146,4860877,431847,2269795,2291318,2269795,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2021-11-01,44,44,30,36,218,1,212,1,212,1,7,0,7,0,7,1,7,0,7,0,7,810183,4861095,431848,2270007,2291319,2270007,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
840420004668146,840421006218436,42-109-33169,4210933169,ALICE FEE 34 2H,5770287,2021-12-01,45,45,31,12307,73842,5553,40524,5861,40524,397,2382,179,1307,189,1307,397,2382,179,1307,189,1307,822490,4934937,437401,2310531,2297180,2310531,REPORTED,"CAPITAN ENERGY, INCORPORATED",,,,,,,,,,,1
